page_url,link_url,link_text,link_type,status,final_url,load_ms,depth,effort,category,timestamp
https://fai.gov/certification/fac-cor,https://fai.gov/knowledge-center/partnerships,Partnerships,Internal,200,https://fai.gov/knowledge-center/partnerships,461,1,None,OK,2026-03-13 07:51:40 EST
https://fai.gov/certification/fac-cor,https://fai.gov/sites/fai/files/2024-02/1.PLA_Training_Slides_Final_0.pdf,Project Labor Agreements,Internal,200,https://fai.gov/sites/fai/files/2024-02/1.PLA_Training_Slides_Final_0.pdf,276,1,None,OK,2026-03-13 07:51:40 EST
https://fai.gov/certification/fac-cor,https://fai.gov/tools/tools,Tools,Internal,200,https://fai.gov/tools,712,1,None,OK,2026-03-13 07:51:40 EST
https://fai.gov/certification/fac-cor,https://fai.gov/periodic-table,Periodic Table of Acquisition Innovations,Internal,200,https://acquisitiongateway.gov/periodic-table,544,1,None,OK,2026-03-13 07:51:40 EST
https://fai.gov/certification/fac-cor,https://fai.gov/tools/contracting-professionals-career-roadmap,Contracting Professional’s Career Roadmap,Internal,200,https://fai.gov/tools/contracting-professionals-career-roadmap,757,1,None,OK,2026-03-13 07:51:40 EST
https://fai.gov/certification/fac-cor,https://fai.gov/resources/co-toolkit,CO Toolkit,Internal,200,https://fai.gov/resources/co-toolkit,1586,1,None,OK,2026-03-13 07:51:40 EST
https://fai.gov/certification/fac-cor,https://fai.gov/resources/cor-toolkit,COR Toolkit,Internal,200,https://fai.gov/resources/cor-toolkit,1559,1,None,OK,2026-03-13 07:51:40 EST
https://fai.gov/certification/fac-cor,https://fai.gov/resources/toolkit,P/PM Toolkit,Internal,200,https://fai.gov/resources/toolkit,1807,1,None,OK,2026-03-13 07:51:40 EST
https://fai.gov/certification/fac-cor,https://www.fai.gov/sites/fai/files/2025-06/IT%20Acquisition%20CL%20Inventory%20V5May25%20%287%29.pdf,IT Acquisition Continuous Learning Tool,External,200,https://www.fai.gov/sites/fai/files/2025-06/IT%20Acquisition%20CL%20Inventory%20V5May25%20(7).pdf,101,1,None,OK,2026-03-13 07:51:40 EST
https://fai.gov/certification/fac-cor,https://fai.gov/tools/1102-experience-development-tool,1102 Experience Development Tool,Internal,200,https://fai.gov/tools/1102-experience-development-tool,767,1,None,OK,2026-03-13 07:51:40 EST
